"Time(s)","SOH_C_Out","agingCapacitor.C_actual(F)"
0.4190165,0.000329566470635447,0.000324430040378859
0.41905,0.000329566470635447,0.00032442970832515
0.4190665,0.000329566470635447,0.00032442937541077
0.4191,0.000329566470635447,0.000324429041770279
0.4191165,0.000329566470635447,0.000324428707660022
0.41915,0.000329566470635447,0.000324428373373043
0.4191665,0.000329566470635447,0.000324428039178442
0.4192,0.000329571265845399,0.000324427705285017
0.4192165,0.000329571265845399,0.0003244273718262
0.41925,0.000329571265845399,0.000324427038861361
0.4192665,0.000329571265845399,0.000324426706387399
0.4193,0.000329571265845399,0.000324426374355751
0.4193165,0.000329571265845399,0.000324426042690398
0.41935,0.000329571265845399,0.000324425711304236
0.4193665,0.000329571265845399,0.000324425380112027
0.4194,0.000329570955824282,0.000324425049039175
0.4194165,0.000329570955824282,0.000324424718026534
0.41945,0.000329570955824282,0.000324424387031938
0.4194665,0.000329570955824282,0.000324424056029409
0.4195,0.000329570955824282,0.000324423725006345
0.4195165,0.000329570955824282,0.000324423393661309
0.41955,0.000329570955824282,0.000324423061579257
0.4195665,0.000329570955824282,0.000324422728666619
0.4196,0.000329567475528505,0.000324422395055379
0.4196165,0.000329567475528505,0.000324422060998594
0.41965,0.000329567475528505,0.000324421726785695
0.4196665,0.000329567475528505,0.000324421392681701
0.4197,0.000329567475528505,0.000324421058891448
0.4197165,0.000329567475528505,0.000324420725544709
0.41975,0.000329567475528505,0.000324420392697501
0.4197665,0.000329567475528505,0.000324420060343848
0.4198,0.000329564169247516,0.000324419728432747
0.4198165,0.000329564169247516,0.000324419396886292
0.41985,0.000329564169247516,0.000324419065615757
0.4198665,0.000329564169247516,0.000324418734534859
0.4199,0.000329564169247516,0.000324418403568159
0.4199165,0.000329564169247516,0.000324418072656069
0.41995,0.000329564169247516,0.00032441774175631
0.4199665,0.000329564169247516,0.000324417410842882
0.42,0.000329561028280577,0.000324417079903394
0.420019,0.000329561028280577,0.000324416748618359
0.42005,0.000329561028280577,0.000324416416564458
0.420069,0.000329561028280577,0.000324416083649816
0.4201,0.000329561028280577,0.000324415750009024
0.420119,0.000329561028280577,0.000324415415898459
0.42015,0.000329561028280577,0.000324415081611196
0.420169,0.000329561028280577,0.000324414747416355
0.4202,0.000329560690490328,0.000324414413522743
0.420219,0.000329560690490328,0.000324414080063814
0.42025,0.000329560690490328,0.000324413747098883
0.420269,0.000329560690490328,0.00032441341462486
0.4203,0.000329560690490328,0.000324413082593169
0.420319,0.000329560690490328,0.000324412750927778
0.42035,0.000329560690490328,0.00032441241954163
0.420369,0.000329560690490328,0.000324412088349374
0.4204,0.000329555542448716,0.000324411757276465
0.420419,0.000329555542448716,0.000324411426263757
0.42045,0.000329555542448716,0.000324411095269085
0.420469,0.000329555542448716,0.000324410764266477
0.4205,0.000329555542448716,0.000324410433243329
0.420519,0.000329555542448716,0.000324410101898173
0.42055,0.000329555542448716,0.000324409769815929
0.420569,0.000329555542448716,0.000324409436903034
0.4206,0.000329550651809185,0.000324409103291499
0.420619,0.000329550651809185,0.000324408769234417
0.42065,0.000329550651809185,0.000324408435021247
0.420669,0.000329550651809185,0.000324408100917027
0.4207,0.000329550651809185,0.000324407767126602
0.420719,0.000329550651809185,0.000324407433779743
0.42075,0.000329550651809185,0.000324407100932458
0.420769,0.000329550651809185,0.000324406768578761
0.4208,0.00032954600570163,0.000324406436667631
0.420819,0.00032954600570163,0.00032440610512115
0.42085,0.00032954600570163,0.000324405773850589
0.420869,0.00032954600570163,0.000324405442769659
0.4209,0.00032954600570163,0.000324405111802913
0.420919,0.00032954600570163,0.000324404780890767
0.42095,0.00032954600570163,0.000324404449990943
0.420969,0.00032954600570163,0.000324404119077443
0.421,0.000329542460696228,0.000324403788137882
0.4210165,0.000329542460696228,0.000324403456852732
0.42105,0.000329542460696228,0.00032440312479864
0.4210665,0.000329542460696228,0.000324402791883737
0.4211,0.000329542460696228,0.000324402458242643
0.4211165,0.000329542460696228,0.00032440212413177
0.42115,0.000329542460696228,0.000324401789844224
0.4211665,0.000329542460696228,0.000324401455649143
0.4212,0.000329539092941097,0.000324401121755344
0.4212165,0.000329539092941097,0.000324400788296279
0.42125,0.000329539092941097,0.000324400455331257
0.4212665,0.000329539092941097,0.000324400122857173
0.4213,0.000329539092941097,0.000324399790825439
0.4213165,0.000329539092941097,0.000324399459160012
0.42135,0.000329539092941097,0.000324399127773771
0.4213665,0.000329539092941097,0.000324398796581468
0.4214,0.000329529458513065,0.000324398465508501
0.4214165,0.000329529458513065,0.000324398134495726
0.42145,0.000329529458513065,0.00032439780350098
0.4214665,0.000329529458513065,0.000324397472498292
0.4215,0.000329529458513065,0.000324397141475062
0.4215165,0.000329529458513065,0.000324396810129785
0.42155,0.000329529458513065,0.000324396478047349
0.4215665,0.000329529458513065,0.000324396145134196
0.4216,0.000329518697669696,0.000324395811522366
0.4216165,0.000329518697669696,0.000324395477464987
0.42165,0.000329518697669696,0.000324395143251545
0.4216665,0.000329518697669696,0.000324394809147101
0.4217,0.000329518697669696,0.000324394475356505
0.4217165,0.000329518697669696,0.000324394142009528
0.42175,0.000329518697669696,0.000324393809162166
0.4217665,0.000329518697669696,0.000324393476808423
0.4218,0.000329508474868494,0.000324393144897265
0.4218165,0.000329508474868494,0.000324392813350764
0.42185,0.000329508474868494,0.000324392482080177
0.4218665,0.000329508474868494,0.000324392150999212
0.4219,0.000329508474868494,0.00032439182003242
0.4219165,0.000329508474868494,0.000324391489120217
0.42195,0.000329508474868494,0.000324391158220327
0.4219665,0.000329508474868494,0.000324390827306757
0.422,0.000329505319860706,0.000324390496367122
0.422019,0.000329505319860706,0.000324390165081858
0.42205,0.000329505319860706,0.000324389833027573
0.422069,0.000329505319860706,0.000324389500112409
0.4221,0.000329505319860706,0.000324389166471013
0.422119,0.000329505319860706,0.000324388832359832
0.42215,0.000329505319860706,0.000324388498072001
0.422169,0.000329505319860706,0.00032438816387668
0.4222,0.000329502322603308,0.000324387829982695
0.422219,0.000329502322603308,0.000324387496523495
0.42225,0.000329502322603308,0.00032438716355838
0.422269,0.000329502322603308,0.000324386831084234
0.4223,0.000329502322603308,0.000324386499052457
0.422319,0.000329502322603308,0.000324386167386992
0.42235,0.000329502322603308,0.000324385836000765
0.422369,0.000329502322603308,0.000324385504808414
0.4224,0.000329493734276421,0.000324385173735336
0.422419,0.000329493734276421,0.000324384842722493
0.42245,0.000329493734276421,0.000324384511727672
0.422469,0.000329493734276421,0.000324384180724902
0.4225,0.000329493734276421,0.00032438384970159
0.422519,0.000329493734276421,0.000324383518356194
0.42255,0.000329493734276421,0.000324383186273566
0.422569,0.000329493734276421,0.000324382853360156
0.4226,0.000329482359404204,0.000324382519748032
0.422619,0.000329482359404204,0.000324382185690356
0.42265,0.000329482359404204,0.000324381851476643
0.422669,0.000329482359404204,0.000324381517371972
0.4227,0.000329482359404204,0.000324381183581204
0.422719,0.000329482359404204,0.000324380850234106
0.42275,0.000329482359404204,0.000324380517386668
0.422769,0.000329482359404204,0.000324380185032878
0.4228,0.000329471553275598,0.000324379853121692
0.422819,0.000329471553275598,0.000324379521575132
0.42285,0.000329471553275598,0.000324379190304519
0.422869,0.000329471553275598,0.000324378859223519
0.4229,0.000329471553275598,0.000324378528256682
0.422919,0.000329471553275598,0.000324378197344422
0.42295,0.000329471553275598,0.000324377866444467
0.422969,0.000329471553275598,0.000324377535530826
0.423,0.000329468351491324,0.000324377204591116
0.4230165,0.000329468351491324,0.000324376873305737
0.42305,0.000329468351491324,0.000324376541251262
0.4230665,0.000329468351491324,0.000324376208335821
0.4231,0.000329468351491324,0.000324375874694124
0.4231165,0.000329468351491324,0.000324375540582635
0.42315,0.000329468351491324,0.000324375206294521
0.4231665,0.000329468351491324,0.000324374872098961
0.4232,0.00032946370136112,0.000324374538204767
0.4232165,0.00032946370136112,0.000324374204745409
0.42325,0.00032946370136112,0.000324373871780202
0.4232665,0.00032946370136112,0.000324373539305995
0.4233,0.00032946370136112,0.000324373207274175
0.4233165,0.00032946370136112,0.000324372875608674
0.42335,0.00032946370136112,0.000324372544222407
0.4233665,0.00032946370136112,0.000324372213030009
0.4234,0.000329454459217331,0.000324371881956874
0.4234165,0.000329454459217331,0.000324371550943965
0.42345,0.000329454459217331,0.000324371219949068
0.4234665,0.000329454459217331,0.000324370888946218
0.4235,0.000329454459217331,0.000324370557922823
0.4235165,0.000329454459217331,0.000324370226577308
0.42355,0.000329454459217331,0.000324369894494487
0.4235665,0.000329454459217331,0.00032436956158082
0.4236,0.000329445679180731,0.000324369227968401
0.4236165,0.000329445679180731,0.000324368893910524
0.42365,0.000329445679180731,0.00032436855969654
0.4236665,0.000329445679180731,0.000324368225591644
0.4237,0.000329445679180731,0.000324367891800706
0.4237165,0.000329445679180731,0.000324367558453489
0.42375,0.000329445679180731,0.000324367225605975
0.4237665,0.000329445679180731,0.00032436689325214
0.4238,0.000329437338145961,0.000324366561340925
0.4238165,0.000329437338145961,0.000324366229794376
0.42385,0.000329437338145961,0.000324365898523736
0.4238665,0.000329437338145961,0.000324365567442699
0.4239,0.000329437338145961,0.000324365236475816
0.4239165,0.000329437338145961,0.000324364905563499
0.42395,0.000329437338145961,0.000324364574663478
0.4239665,0.000329437338145961,0.000324364243749765
0.424,0.000329432593246151,0.000324363912809982
0.424019,0.000329432593246151,0.000324363581524488
0.42405,0.000329432593246151,0.000324363249469821
0.424069,0.000329432593246151,0.000324362916554119
0.4241,0.000329432593246151,0.00032436258291212
0.424119,0.000329432593246151,0.000324362248800324
0.42415,0.000329432593246151,0.000324361914511926
0.424169,0.000329432593246151,0.000324361580316126
0.4242,0.000329428085591331,0.000324361246421767
0.424219,0.000329428085591331,0.000324360912962296
0.42425,0.000329428085591331,0.000324360579996997
0.424269,0.000329428085591331,0.000324360247522757
0.4243,0.000329428085591331,0.000324359915490892
0.424319,0.000329428085591331,0.000324359583825354
0.42435,0.000329428085591331,0.000324359252439048
0.424369,0.000329428085591331,0.000324358921246602
0.4244,0.000329412708156041,0.00032435859017341
0.424419,0.000329412708156041,0.000324358259160433
0.42445,0.000329412708156041,0.000324357928165461
0.424469,0.000329412708156041,0.000324357597162532
0.4245,0.000329412708156041,0.000324357266139054
0.424519,0.000329412708156041,0.000324356934793418
0.42455,0.000329412708156041,0.000324356602710404
0.424569,0.000329412708156041,0.000324356269796479
0.4246,0.000329396492558645,0.000324355936183767
0.424619,0.000329396492558645,0.000324355602125495
0.42465,0.000329396492558645,0.000324355267911239
0.424669,0.000329396492558645,0.000324354933806118
0.4247,0.000329396492558645,0.000324354600015008
0.424719,0.000329396492558645,0.000324354266667672
0.42475,0.000329396492558645,0.000324353933820081
0.424769,0.000329396492558645,0.000324353601466199
0.4248,0.000329379480864183,0.000324353269554956
0.424819,0.000329379480864183,0.00032435293800835
0.42485,0.000329379480864183,0.000324352606737684
0.424869,0.000329379480864183,0.000324352275656612
0.4249,0.000329379480864183,0.000324351944689683
0.424919,0.000329379480864183,0.00032435161377731
0.42495,0.000329379480864183,0.000324351282877224
0.424969,0.000329379480864183,0.000324350951963441
0.425,0.0003293695423264,0.000324350621023583
0.4250165,0.0003293695423264,0.000324350289737975
0.42505,0.0003293695423264,0.000324349957683116
0.4250665,0.0003293695423264,0.000324349624767168
0.4251,0.0003293695423264,0.000324349291124867
0.4251165,0.0003293695423264,0.000324348957012762
0.42515,0.0003293695423264,0.000324348622724079
0.4251665,0.0003293695423264,0.000324348288528039
0.4252,0.000329360100715506,0.000324347954633493
0.4252165,0.000329360100715506,0.000324347621173887
0.42525,0.000329360100715506,0.000324347288208496
0.4252665,0.000329360100715506,0.000324346955734194
0.4253,0.000329360100715506,0.000324346623702287
0.4253165,0.000329360100715506,0.000324346292036712
0.42535,0.000329360100715506,0.000324345960650366
0.4253665,0.000329360100715506,0.000324345629457874
0.4254,0.000329347916529784,0.000324345298384679
0.4254165,0.000329347916529784,0.000324344967371635
0.42545,0.000329347916529784,0.000324344636376589
0.4254665,0.000329347916529784,0.000324344305373579
0.4255,0.000329347916529784,0.000324343974350018
0.4255165,0.000329347916529784,0.000324343643004262
0.42555,0.000329347916529784,0.000324343310921056
0.4255665,0.000329347916529784,0.000324342978006873
0.4256,0.000329333127525839,0.000324342644393866
0.4256165,0.000329333127525839,0.000324342310335297
0.42565,0.000329333127525839,0.00032434197612077
0.4256665,0.000329333127525839,0.000324341642015423
0.4257,0.000329333127525839,0.00032434130822414
0.4257165,0.000329333127525839,0.000324340974876684
0.42575,0.000329333127525839,0.000324340642029016
0.4257665,0.000329333127525839,0.00032434030967509
0.4258,0.000329320684358167,0.000324339977763817
0.4258165,0.000329320684358167,0.000324339646217225
0.42585,0.000329320684358167,0.000324339314946533
0.4258665,0.000329320684358167,0.000324338983865429
0.4259,0.000329320684358167,0.000324338652898453
0.4259165,0.000329320684358167,0.000324338321986023
0.42595,0.000329320684358167,0.000324337991085873
0.4259665,0.000329320684358167,0.000324337660172018
0.426,0.000329312077062397,0.000324337329232087
0.426019,0.000329312077062397,0.000324336997946364
0.42605,0.000329312077062397,0.000324336665891313
0.426069,0.000329312077062397,0.000324336332975104
0.4261,0.000329312077062397,0.0003243359993325
0.426119,0.000329312077062397,0.000324335665220087
0.42615,0.000329312077062397,0.00032433533093112
0.426169,0.000329312077062397,0.00032433499673484
0.4262,0.000329303900131414,0.000324334662840107
0.426219,0.000329303900131414,0.000324334329380366
0.42625,0.000329303900131414,0.000324333996414883
0.426269,0.000329303900131414,0.000324333663940493
0.4263,0.000329303900131414,0.000324333331908542
0.426319,0.000329303900131414,0.00032433300024293
0.42635,0.000329303900131414,0.000324332668856546
0.426369,0.000329303900131414,0.000324332337664006
0.4264,0.000329296132046981,0.000324332006590754
0.426419,0.000329296132046981,0.000324331675577643
0.42645,0.000329296132046981,0.000324331344582521
0.426469,0.000329296132046981,0.00032433101357943
0.4265,0.000329296132046981,0.000324330682555787
0.426519,0.000329296132046981,0.000324330351209912
0.42655,0.000329296132046981,0.000324330019126514
0.426569,0.000329296132046981,0.000324329686212074
0.4266,0.000329285584234151,0.000324329352598772
0.426619,0.000329285584234151,0.000324329018539905
0.42665,0.000329285584234151,0.000324328684325107
0.426669,0.000329285584234151,0.000324328350219534
0.4267,0.000329285584234151,0.00032432801642808
0.426719,0.000329285584234151,0.000324327683080504
0.42675,0.000329285584234151,0.00032432735023276
0.426769,0.000329285584234151,0.000324327017878788
0.4268,0.000329275563811963,0.000324326685967488
0.426819,0.000329275563811963,0.00032432635442087
0.42685,0.000329275563811963,0.000324326023150152
0.426869,0.000329275563811963,0.000324325692069013
0.4269,0.000329275563811963,0.000324325361101992
0.426919,0.000329275563811963,0.000324325030189506
0.42695,0.000329275563811963,0.00032432469928929
0.426969,0.000329275563811963,0.000324324368375364
0.427,0.000329270937725584,0.000324324037435358
0.4270165,0.000329270937725584,0.000324323706149521
0.42705,0.000329270937725584,0.000324323374094278
0.4270665,0.000329270937725584,0.000324323041177792
0.4271,0.000329270937725584,0.000324322707534888
0.4271165,0.000329270937725584,0.000324322373422167
0.42715,0.000329270937725584,0.000324322039132917
0.4271665,0.000329270937725584,0.000324321704936397
0.4272,0.000329263210276944,0.000324321371041478
0.4272165,0.000329263210276944,0.000324321037581579
0.42725,0.000329263210276944,0.000324320704616004
0.4272665,0.000329263210276944,0.00032432037214158
0.4273,0.000329263210276944,0.000324320040109586
0.4273165,0.000329263210276944,0.000324319708443937
0.42735,0.000329263210276944,0.000324319377057513
0.4273665,0.000329263210276944,0.000324319045864926
0.4274,0.000329255869200736,0.000324318714791562
0.4274165,0.000329255869200736,0.000324318383778383
0.42745,0.000329255869200736,0.000324318052783187
0.4274665,0.000329255869200736,0.000324317721780016
0.4275,0.000329255869200736,0.00032431739075629
0.4275165,0.000329255869200736,0.000324317059410294
0.42755,0.000329255869200736,0.000324316727326704
0.4275665,0.000329255869200736,0.000324316394412006
0.4276,0.000329247288164722,0.00032431606079841
0.4276165,0.000329247288164722,0.000324315726739245
0.42765,0.000329247288164722,0.000324315392524176
0.4276665,0.000329247288164722,0.000324315058418378
0.4277,0.000329247288164722,0.000324314724626752
0.4277165,0.000329247288164722,0.000324314391279057
0.42775,0.000329247288164722,0.000324314058431237
0.4277665,0.000329247288164722,0.000324313726077218
0.4278,0.000329242349893872,0.000324313394165889
0.4278165,0.000329242349893872,0.000324313062619248
0.42785,0.000329242349893872,0.000324312731348504
0.4278665,0.000329242349893872,0.00032431240026733
0.4279,0.000329242349893872,0.000324312069300264
0.4279165,0.000329242349893872,0.000324311738387721
0.42795,0.000329242349893872,0.000324311407487439
0.4279665,0.000329242349893872,0.000324311076573442
0.428,0.000329237107369381,0.000324310745633362
0.428019,0.000329237107369381,0.00032431041434741
0.42805,0.000329237107369381,0.000324310082291975
0.428069,0.000329237107369381,0.000324309749375244
0.4281,0.000329237107369381,0.000324309415732037
0.428119,0.000329237107369381,0.000324309081619008
0.42815,0.000329237107369381,0.000324308747329473
0.428169,0.000329237107369381,0.000324308413132714
0.4282,0.000329237091404192,0.000324308079237607
0.428219,0.000329237091404192,0.000324307745777595
0.42825,0.000329237091404192,0.000324307412811928
0.428269,0.000329237091404192,0.000324307080337443
0.4283,0.000329237091404192,0.000324306748305406
0.428319,0.000329237091404192,0.000324306416639719
0.42835,0.000329237091404192,0.000324306085253256
0.428369,0.000329237091404192,0.000324305754060622
0.4284,0.000329236215300197,0.000324305422987201
0.428419,0.000329236215300197,0.000324305091973956
0.42845,0.000329236215300197,0.000324304760978683
0.428469,0.000329236215300197,0.000324304429975432
0.4285,0.000329236215300197,0.000324304098951624
0.428519,0.000329236215300197,0.000324303767605503
0.42855,0.000329236215300197,0.00032430343552172
0.428569,0.000329236215300197,0.000324303102606765
0.4286,0.000329234057555953,0.000324302768992875
0.428619,0.000329234057555953,0.000324302434933413
0.42865,0.000329234057555953,0.000324302100718073
0.428669,0.000329234057555953,0.000324301766612049
0.4287,0.000329234057555953,0.000324301432820252
0.428719,0.000329234057555953,0.000324301099472437
0.42875,0.000329234057555953,0.000324300766624541
0.428769,0.000329234057555953,0.000324300434270476
0.4288,0.000329233615086913,0.000324300102359118
0.428819,0.000329233615086913,0.000324299770812456
0.42885,0.000329233615086913,0.000324299439541686
0.428869,0.000329233615086913,0.000324299108460394
0.4289,0.000329233615086913,0.000324298777493281
0.428919,0.000329233615086913,0.000324298446580681
0.42895,0.000329233615086913,0.000324298115680334
0.428969,0.000329233615086913,0.000324297784766266
0.429,0.000329236068153689,0.000324297453826113
0.4290165,0.000329236068153689,0.000324297122540046
0.42905,0.000329236068153689,0.000324296790484419
0.4290665,0.000329236068153689,0.000324296457567426
0.4291,0.000329236068153689,0.000324296123923917
0.4291165,0.000329236068153689,0.00032429578981058
0.42915,0.000329236068153689,0.000324295455520761
0.4291665,0.000329236068153689,0.000324295121323761
0.4292,0.000329241614218264,0.000324294787428467
0.4292165,0.000329241614218264,0.000324294453968298
0.42925,0.000329241614218264,0.000324294121002538
0.4292665,0.000329241614218264,0.000324293788527992
0.4293,0.000329241614218264,0.000324293456495911
0.4293165,0.000329241614218264,0.000324293124830188
0.42935,0.000329241614218264,0.000324292793443685
0.4293665,0.000329241614218264,0.000324292462251004
0.4294,0.00032924688297961,0.00032429213117758
0.4294165,0.00032924688297961,0.000324291800164267
0.42945,0.00032924688297961,0.000324291469168919
0.4294665,0.00032924688297961,0.000324291138165588
0.4295,0.00032924688297961,0.000324290807141697
0.4295165,0.00032924688297961,0.000324290475795461
0.42955,0.00032924688297961,0.000324290143711487
0.4295665,0.00032924688297961,0.000324289810796274
0.4296,0.000329246490334892,0.000324289477182089
0.4296165,0.000329246490334892,0.000324289143122329
0.42965,0.000329246490334892,0.000324288808906717
0.4296665,0.000329246490334892,0.000324288474800467
0.4297,0.000329246490334892,0.000324288141008498
0.4297165,0.000329246490334892,0.000324287807660563
0.42975,0.000329246490334892,0.00032428747481259
0.4297665,0.000329246490334892,0.00032428714245848
0.4298,0.000329246117322409,0.000324286810547095
0.4298165,0.000329246117322409,0.00032428647900041
0.42985,0.000329246117322409,0.000324286147729614
0.4298665,0.000329246117322409,0.000324285816648287
0.4299,0.000329246117322409,0.000324285485681128
0.4299165,0.000329246117322409,0.000324285154768472
0.42995,0.000329246117322409,0.000324284823868059
0.4299665,0.000329246117322409,0.00032428449295392
0.43,0.00032924576296055,0.000324284162013692
0.430019,0.00032924576296055,0.00032428383072751
0.43005,0.00032924576296055,0.000324283498671691
0.430069,0.00032924576296055,0.000324283165754438
0.4301,0.00032924576296055,0.000324282832110627
0.430119,0.00032924576296055,0.000324282497996981
0.43015,0.00032924576296055,0.000324282163706878
0.430169,0.00032924576296055,0.000324281829509639
0.4302,0.000329247365421995,0.000324281495614158
0.430219,0.000329247365421995,0.000324281162153876
0.43025,0.000329247365421995,0.000324280829188025
0.430269,0.000329247365421995,0.00032428049671339
0.4303,0.000329247365421995,0.000324280164681267
0.430319,0.000329247365421995,0.000324279833015507
0.43035,0.000329247365421995,0.000324279501628912
0.430369,0.000329247365421995,0.000324279170436184
0.4304,0.000329248887760368,0.000324278839362703
0.430419,0.000329248887760368,0.000324278508349323
0.43045,0.000329248887760368,0.0003242781773539
0.430469,0.000329248887760368,0.000324277846350488
0.4305,0.000329248887760368,0.000324277515326515
0.430519,0.000329248887760368,0.000324277183980159
0.43055,0.000329248887760368,0.000324276851895992
0.430569,0.000329248887760368,0.000324276518980523
0.4306,0.000329250333981822,0.000324276185366043
0.430619,0.000329250333981822,0.000324275851305986
0.43065,0.000329250333981822,0.000324275517090103
0.430669,0.000329250333981822,0.000324275182983628
0.4307,0.000329250333981822,0.000324274849191489
0.430719,0.000329250333981822,0.000324274515843435
0.43075,0.000329250333981822,0.000324274182995386
0.430769,0.000329250333981822,0.000324273850641231
0.4308,0.000329251707892203,0.000324273518729817
0.430819,0.000329251707892203,0.000324273187183109
0.43085,0.000329251707892203,0.000324272855912286
0.430869,0.000329251707892203,0.000324272524831005
0.4309,0.000329251707892203,0.0003242721938638
0.430919,0.000329251707892203,0.000324271862951087
0.43095,0.000329251707892203,0.00032427153205061
0.430969,0.000329251707892203,0.000324271201136399
0.431,0.000329254242211162,0.000324270870196097
0.4310165,0.000329254242211162,0.000324270538909801
0.43105,0.000329254242211162,0.00032427020685379
0.4310665,0.000329254242211162,0.000324269873936275
0.4311,0.000329254242211162,0.000324269540292162
0.4311165,0.000329254242211162,0.000324269206178209
0.43115,0.000329254242211162,0.000324268871887822
0.4311665,0.000329254242211162,0.000324268537690342
0.4312,0.000329256649814174,0.000324268203794653
0.4312165,0.000329256649814174,0.000324267870334213
0.43125,0.000329256649814174,0.000324267537368269
0.4312665,0.000329256649814174,0.000324267204893573
0.4313,0.000329256649814174,0.000324266872861407
0.4313165,0.000329256649814174,0.00032426654119561
0.43135,0.000329256649814174,0.000324266209809029
0.4313665,0.000329256649814174,0.000324265878616254
0.4314,0.000329258937037035,0.000324265547542715
0.4314165,0.000329258937037035,0.000324265216529268
0.43145,0.000329258937037035,0.00032426488553377
0.4314665,0.000329258937037035,0.000324264554530278
0.4315,0.000329258937037035,0.000324264223506221
0.4315165,0.000329258937037035,0.000324263892159745
0.43155,0.000329258937037035,0.000324263560075385
0.4315665,0.000329258937037035,0.000324263227159657
0.4316,0.000329261109898754,0.000324262893544883
0.4316165,0.000329261109898754,0.000324262559484527
0.43165,0.000329261109898754,0.000324262225268373
0.4316665,0.000329261109898754,0.000324261891161673
0.4317,0.000329261109898754,0.000324261557369361
0.4317165,0.000329261109898754,0.000324261224021188
0.43175,0.000329261109898754,0.000324260891173062
0.4317665,0.000329261109898754,0.000324260558818861
0.4318,0.00032926638996108,0.000324260226907419
0.4318165,0.00032926638996108,0.000324259895360686
0.43185,0.00032926638996108,0.000324259564089837
0.4318665,0.00032926638996108,0.000324259233008524
0.4319,0.00032926638996108,0.000324258902041273
0.4319165,0.00032926638996108,0.000324258571128504
0.43195,0.00032926638996108,0.000324258240227961
0.4319665,0.00032926638996108,0.000324257909313679
0.432,0.000329273014256184,0.000324257578373304
0.432019,0.000329273014256184,0.000324257247086893
0.43205,0.000329273014256184,0.000324256915030691
0.432069,0.000329273014256184,0.000324256582112899
0.4321,0.000329273014256184,0.000324256248468485
0.432119,0.000329273014256184,0.000324255914354224
0.43215,0.000329273014256184,0.000324255580063554
0.432169,0.000329273014256184,0.000324255245865835
0.4322,0.000329280915415342,0.000324254911969958
0.432219,0.000329280915415342,0.000324254578509383
0.43225,0.000329280915415342,0.000324254245543348
0.432269,0.000329280915415342,0.000324253913068618
0.4323,0.000329280915415342,0.000324253581036408
0.432319,0.000329280915415342,0.000324253249370574
0.43235,0.000329280915415342,0.000324252917983953
0.432369,0.000329280915415342,0.00032425258679113
0.4324,0.000329288421516543,0.000324252255717533
0.432419,0.000329288421516543,0.000324251924704019
0.43245,0.000329288421516543,0.000324251593708446
0.432469,0.000329288421516543,0.000324251262704873
0.4325,0.000329288421516543,0.000324250931680735
0.432519,0.000329288421516543,0.000324250600334139
0.43255,0.000329288421516543,0.000324250268249587
0.432569,0.000329288421516543,0.000324249935333601
0.4326,0.000329289043418,0.000324249601718532
0.432619,0.000329289043418,0.000324249267657976
0.43265,0.000329289043418,0.000324248933441551
0.432669,0.000329289043418,0.000324248599334626
0.4327,0.000329289043418,0.000324248265542143
0.432719,0.000329289043418,0.000324247932193852
0.43275,0.000329289043418,0.00032424759934565
0.432769,0.000329289043418,0.000324247266991403
0.4328,0.000329291242138738,0.000324246935079931
0.432819,0.000329291242138738,0.000324246603533142
0.43285,0.000329291242138738,0.000324246272262266
0.432869,0.000329291242138738,0.000324245941180835
0.4329,0.000329291242138738,0.000324245610213538
0.432919,0.000329291242138738,0.000324245279300712
0.43295,0.000329291242138738,0.000324244948400103
0.432969,0.000329291242138738,0.00032424461748575
0.433,0.000329298231903769,0.0003242442865453
0.4330165,0.000329298231903769,0.000324243955258774
0.43305,0.000329298231903769,0.00032424362320238
0.4330665,0.000329298231903769,0.000324243290284343
0.4331,0.000329298231903769,0.000324242956639626
0.4331165,0.000329298231903769,0.000324242622525057
0.43315,0.000329298231903769,0.000324242288234102
0.4331665,0.000329298231903769,0.000324241954036143
0.4332,0.000329301637367625,0.000324241620140102
0.4332165,0.000329301637367625,0.000324241286679391
0.43325,0.000329301637367625,0.000324240953713264
0.4332665,0.000329301637367625,0.000324240621238446
0.4333,0.000329301637367625,0.000324240289206193
0.4333165,0.000329301637367625,0.000324239957540322
0.43335,0.000329301637367625,0.000324239626153609
0.4333665,0.000329301637367625,0.00032423929496074
0.4334,0.000329298625095907,0.000324238963887086
0.4334165,0.000329298625095907,0.000324238632873504
0.43345,0.000329298625095907,0.000324238301877855
0.4334665,0.000329298625095907,0.000324237970874202
0.4335,0.000329298625095907,0.000324237639849981
0.4335165,0.000329298625095907,0.000324237308503261
0.43355,0.000329298625095907,0.000324236976418516
0.4335665,0.000329298625095907,0.000324236643502274
0.4336,0.000329295763437776,0.000324236309886911
0.4336165,0.000329295763437776,0.000324235975825961
0.43365,0.000329295763437776,0.000324235641609265
0.4336665,0.000329295763437776,0.000324235307502114
0.4337,0.000329295763437776,0.000324234973709459
0.4337165,0.000329295763437776,0.000324234640361047
0.43375,0.000329295763437776,0.000324234307512769
0.4337665,0.000329295763437776,0.000324233975158477
0.4338,0.000329294652486535,0.000324233643246977
0.4338165,0.000329294652486535,0.000324233311700201
0.43385,0.000329294652486535,0.0003242329804293
0.4338665,0.000329294652486535,0.000324232649347916
0.4339,0.000329294652486535,0.000324232318380574
0.4339165,0.000329294652486535,0.000324231987467691
0.43395,0.000329294652486535,0.000324231656567018
0.4339665,0.000329294652486535,0.000324231325652593
0.434,0.000329292051173108,0.00032423099471207
0.434019,0.000329292051173108,0.000324230663425429
