"Time(s)","agingCapacitor.ESR_actual(Ohm)","highFreq_Rc_Observer.Rc_hat"
0.54745,0.0259735247569627,0.0255736121801797
0.5475,0.0259736155174857,0.0255802836444622
0.54755,0.0259737061449656,0.0255849372378994
0.5476,0.0259737966527801,0.0255873611179981
0.54765,0.0259738870617306,0.0255874175504252
0.5477,0.0259739773956062,0.0255853885748137
0.54775,0.0259740676777402,0.0255817832067454
0.5478,0.0259741579286114,0.025577081014816
0.54785,0.0259742481644768,0.0255717580679873
0.5479,0.0259743383969434,0.025566152253248
0.54795,0.025974428633215,0.0255604982743807
0.548,0.0259745188767906,0.0255549613983899
0.54805,0.0259746092132875,0.0255498009866027
0.5481,0.0259746997567059,0.0255459041232433
0.54815,0.025974790532405,0.0255444807109943
0.5482,0.0259748815048197,0.0255462343809555
0.54825,0.0259749726054084,0.0255510970750129
0.5483,0.025975063755447,0.02555835932438
0.54835,0.0259751548823512,0.0255669408905158
0.5484,0.0259752459295305,0.0255756650584971
0.54845,0.025975336860544,0.025583502716608
0.5485,0.0259754276588822,0.0255896908538583
0.54855,0.0259755183249022,0.0255937587445066
0.5486,0.0259756088713318,0.0255955632420598
0.54865,0.025975699318444,0.0255952250105896
0.5487,0.0259757896896439,0.0255930472086002
0.54875,0.0259758800079554,0.0255894324387982
0.5488,0.0259759702936363,0.0255848054832852
0.54885,0.0259760605628187,0.0255795846684962
0.5489,0.0259761508270756,0.0255741168439804
0.54895,0.0259762410936007,0.0255686253683138
0.549,0.0259763313659468,0.0255632677427698
0.54905,0.0259764217249367,0.0255581994082825
0.5491,0.0259765122823807,0.0255542911360465
0.54915,0.0259766030640835,0.0255527805668601
0.5492,0.0259766940351587,0.0255543981120587
0.54925,0.0259767851279289,0.0255591250327216
0.5493,0.0259768762646235,0.0255662773952384
0.54935,0.0259769673737377,0.0255748169048186
0.5494,0.0259770583997328,0.025583574299302
0.54945,0.025977149307148,0.025591459434854
0.5495,0.0259772400803572,0.0255976680133387
0.54955,0.0259773307204965,0.0256017387109926
0.5496,0.0259774212409488,0.0256035258923406
0.54965,0.0259775116624972,0.0256031096638326
0.5497,0.0259776020089854,0.0256007885853481
0.54975,0.0259776923037271,0.0255969808277034
0.5498,0.0259777825672046,0.0255921207947287
0.54985,0.0259778728156773,0.0255865852621209
0.5499,0.0259779630607531,0.0255807148520673
0.54995,0.0259780533096361,0.0255747784576499
0.55,0.0259781435658249,0.0255689562882512
0.55005,0.0259782339149591,0.0255635146206191
0.5501,0.0259783244710648,0.0255593411183417
0.55015,0.0259784152595024,0.0255576471371514
0.5502,0.0259785062446943,0.0255591360767564
0.55025,0.0259785973580798,0.0255637392659365
0.5503,0.0259786885209157,0.0255707471934139
0.55035,0.0259787796606019,0.0255790801852307
0.5504,0.0259788707205377,0.0255875624750432
0.55045,0.0259789616642774,0.0255951199650348
0.5505,0.0259790524753114,0.0256009516856526
0.55055,0.0259791431540002,0.0256046268373923
0.5506,0.025979233713077,0.025606026607926
0.55065,0.0259793241728206,0.0256053031691653
0.5507,0.025979414556642,0.0256027765043906
0.55075,0.0259795048875738,0.025598836371911
0.5508,0.0259795951858691,0.0255939005847181
0.55085,0.0259796854676663,0.0255883632991196
0.5509,0.0259797757445396,0.0255825545505296
0.55095,0.025979866023683,0.0255767177781145
0.551,0.0259799563086486,0.0255710190573971
0.55105,0.0259800466802804,0.0255656376856767
0.5511,0.0259801372504136,0.0255614971495378
0.55115,0.0259802280448548,0.0255597996585715
0.5512,0.025980319028705,0.0255612500798594
0.55125,0.025980410134268,0.0255657990269072
0.5513,0.0259805012837547,0.0255727645056519
0.55135,0.0259805924056447,0.0255810894184979
0.5514,0.0259806834443894,0.0255896085423381
0.55145,0.0259807743645234,0.0255974142885007
0.5515,0.0259808651504208,0.0256037241665659
0.55155,0.0259809558032211,0.0256079962722899
0.5516,0.025981046336313,0.0256100344703843
0.55165,0.0259811367704853,0.0256098772475419
0.5517,0.025981227129588,0.025607807957662
0.55175,0.0259813174369392,0.0256042442488389
0.5518,0.0259814077130249,0.0255996206628244
0.55185,0.0259814979741066,0.0255943322531598
0.5519,0.0259815882317933,0.0255887170572042
0.55195,0.0259816784932894,0.0255830352982971
0.552,0.0259817687620932,0.0255774635674726
0.55205,0.0259818591238666,0.0255722221449647
0.5521,0.0259819496926613,0.0255681873222389
0.55215,0.0259820404938393,0.0255665982704165
0.5522,0.0259821314918102,0.0255681777510777
0.55225,0.0259822226179943,0.0255728618996806
0.5523,0.0259823137936292,0.0255799500191423
0.55235,0.0259824049460992,0.025588365340344
0.5524,0.0259824960187933,0.0255969315342156
0.55245,0.025982586975261,0.0256044841387192
0.5525,0.0259826777989926,0.025610151678439
0.55255,0.0259827684903446,0.025613578228289
0.5526,0.0259828590620705,0.0256146892380389
0.55265,0.0259829495344474,0.0256137499812731
0.5527,0.025983039930892,0.0256111451597975
0.55275,0.0259831302744418,0.0256071936419198
0.5528,0.0259832205853533,0.0256022772803276
0.55285,0.025983310879767,0.0255967907985285
0.5529,0.0259834011692584,0.0255910691813079
0.55295,0.0259834914610215,0.0255853331198216
0.553,0.0259835817586086,0.025579738681929
0.55305,0.0259836721428841,0.0255744477687394
0.5531,0.0259837627257085,0.0255703492836643
0.55315,0.0259838535328899,0.0255686683075617
0.5532,0.0259839445295169,0.0255701257180291
0.55325,0.0259840356478748,0.0255746936266399
0.5533,0.0259841268101552,0.0255816877424762
0.55335,0.0259842179448227,0.0255900638657105
0.5534,0.0259843089963186,0.0255986536730162
0.55345,0.0259843999291729,0.0256063535643888
0.5535,0.0259844907277607,0.0256123604934985
0.55355,0.0259845813932222,0.0256162229863947
0.5536,0.0259846719389539,0.025617801405825
0.55365,0.0259847623857513,0.0256172754511942
0.5537,0.0259848527574694,0.0256149444575599
0.55375,0.0259849430774315,0.025611174239474
0.5538,0.025985033366127,0.025606372984705
0.55385,0.0259851236398194,0.025600916165742
0.5539,0.0259852139101189,0.025595136568434
0.55395,0.02598530418423,0.025589294640651
0.554,0.0259853944656506,0.0255835669285928
0.55405,0.025985484840065,0.0255781596856928
0.5541,0.0259855754215504,0.0255739463230017
0.55415,0.0259856662354705,0.0255721754722833
0.5542,0.0259857572462218,0.0255735752429664
0.55425,0.0259858483852059,0.025578102344468
0.5543,0.0259859395736413,0.0255850308889009
0.55435,0.0259860307388966,0.0255932747686398
0.5544,0.0259861218243504,0.0256016598278304
0.55445,0.0259862127935474,0.0256091066216183
0.5545,0.0259863036299781,0.0256148101826922
0.55455,0.0259863943340095,0.0256183493341778
0.5546,0.0259864849183858,0.025619611131266
0.55465,0.0259865754033974,0.0256186587703824
0.5547,0.0259866658124529,0.0256157646107711
0.55475,0.0259867561686225,0.0256113986845004
0.5548,0.0259868464921662,0.0256060175411033
0.55485,0.0259869367991983,0.0256000937200442
0.5549,0.0259870271013097,0.0255940109123612
0.55495,0.0259871174056945,0.0255879518231633
0.555,0.0259872077159047,0.025582054985939
0.55505,0.025987298112827,0.0255764426209614
0.5551,0.0259873887083442,0.0255719367393237
0.55515,0.0259874795282675,0.0255698112404657
0.5552,0.0259875705376726,0.0255708177961538
0.55525,0.0259876616688265,0.0255748895110846
0.5553,0.0259877528439025,0.0255813610232803
0.55535,0.0259878439913493,0.0255891590571975
0.5554,0.0259879350555982,0.0255971265329036
0.55545,0.0259880260011749,0.0256043272253262
0.5555,0.0259881168124544,0.0256099863902581
0.55555,0.0259882074905804,0.0256135903927179
0.5556,0.0259882980489552,0.0256149610207735
0.55565,0.02598838850838,0.0256140730737598
0.5557,0.0259884788927161,0.0256112159380412
0.55575,0.0259885692252913,0.0256068504552367
0.5558,0.0259886595265985,0.0256014316823933
0.55585,0.0259887498129037,0.0255953559614236
0.5559,0.0259888400958178,0.025588966098458
0.55595,0.0259889303825458,0.0255825271395374
0.556,0.0259890206765851,0.0255762171953317
0.55605,0.0259891110636421,0.0255704065474698
0.5561,0.0259892016578201,0.0255660129134357
0.55615,0.025989292484484,0.0255641827030413
0.5562,0.025989383508018,0.0255655721932355
0.55625,0.0259894746598044,0.0255700984874861
0.5563,0.0259895658610425,0.0255770306100684
0.55635,0.0259896570390853,0.0255852809185429
0.5564,0.025989748137307,0.0255936731513871
0.55645,0.0259898391192417,0.0256012235671073
0.5565,0.0259899299683736,0.0256072099425006
0.55655,0.0259900206850792,0.0256111266542251
0.5566,0.0259901112821078,0.0256128086985013
0.55665,0.0259902017797562,0.0256123078383059
0.5567,0.0259902922014524,0.0256098898236994
0.55675,0.0259903825702432,0.025606002754063
0.5568,0.0259904729063922,0.0256010936996003
0.55685,0.0259905632260444,0.0255955566983507
0.5569,0.0259906535407774,0.0255897188408747
0.55695,0.0259907438577857,0.0255838415858706
0.557,0.0259908341806207,0.0255780988645803
0.55705,0.0259909245901887,0.0255726736281629
0.5571,0.0259910151984005,0.0255684933232206
0.55715,0.0259911060310676,0.0255667601569701
0.5572,0.0259911970532532,0.0255681785051167
0.55725,0.0259912881972056,0.0255727102826987
0.5573,0.0259913793850789,0.0255796686275605
0.55735,0.0259914705453067,0.0255880054266865
0.5574,0.0259915616223103,0.0255965522226131
0.55745,0.0259916525806107,0.0256040562467201
0.5575,0.0259917434045836,0.0256097050864545
0.55755,0.025991834095376,0.0256131246905657
0.5576,0.0259919246663957,0.0256142218740832
0.55765,0.0259920151384493,0.0256132387413547
0.5577,0.0259921055354051,0.0256104881969149
0.55775,0.0259921958805951,0.0256063229878944
0.5578,0.0259922861945158,0.0256011443745782
0.55785,0.0259923764934352,0.0255953000787572
0.5579,0.0259924667889656,0.0255891249718782
0.55795,0.0259925570883119,0.0255828905686351
0.558,0.0259926473949714,0.0255767779928047
0.55805,0.0259927377946729,0.0255710402177677
0.5581,0.0259928284015452,0.0255665632632068
0.55815,0.0259929192409549,0.0255645694732259
0.5582,0.0259930102772731,0.0255657677405117
0.55825,0.0259931014418635,0.0255700779054542
0.5583,0.0259931926559059,0.0255768058458317
0.55835,0.0259932838467379,0.0255848772020331
0.5584,0.0259933749577173,0.0255931143059091
0.55845,0.0259934659523792,0.0256003807104834
0.5585,0.025993556814214,0.0256058260311573
0.55855,0.0259936475435955,0.0256090682229108
0.5586,0.0259937381532784,0.0256100177704656
0.55865,0.0259938286635653,0.025608901507484
0.5587,0.02599391909789,0.0256060815440442
0.55875,0.0259940094792999,0.0256019005834069
0.5588,0.0259940998280702,0.0255967524317837
0.55885,0.0259941901603442,0.0255909867574302
0.5589,0.0259942804877005,0.0255849060971045
0.55895,0.0259943708173339,0.0255787845305463
0.559,0.0259944611527956,0.0255728012003685
0.55905,0.0259945515750127,0.0255671405980769
0.5591,0.025994642195921,0.0255627329889308
0.55915,0.0259947330413337,0.025560779953793
0.5592,0.0259948240763016,0.0255619843821106
0.55925,0.0259949152330542,0.0255662919516278
0.5593,0.0259950064337267,0.0255730201114766
0.55935,0.0259950976067375,0.025581109027801
0.5594,0.0259951886964979,0.0255893938661903
0.55945,0.0259952796675243,0.02559688611781
0.5595,0.0259953705041924,0.0256027979301275
0.55955,0.0259954612076529,0.0256066290953423
0.5596,0.0259955517913192,0.0256082099922789
0.55965,0.0259956422760039,0.0256077085215999
0.5597,0.0259957326855812,0.0256054149421923
0.55975,0.0259958230433879,0.0256016877340853
0.5598,0.0259959133699238,0.0255969315297189
0.55985,0.0259960036814592,0.0255914789887292
0.5599,0.0259960939896076,0.0255856692930459
0.55995,0.0259961843015742,0.0255797837210297
0.56,0.0259962746208558,0.0255740079299114
0.56005,0.0259963650332035,0.0255686672404622
0.5601,0.025996455652772,0.0255646647206505
0.56015,0.0259965465049291,0.0255631767064817
0.5602,0.0259966375540336,0.025564882813573
0.56025,0.0259967287314298,0.0255696822599562
0.5603,0.0259968199582786,0.0255768882526058
0.56035,0.0259969111619016,0.025585430009128
0.5604,0.0259970022856465,0.0255941287225801
0.56045,0.0259970932930436,0.025601895196232
0.5605,0.0259971841675831,0.0256079159514968
0.56055,0.0259972749096422,0.0256117655873933
0.5606,0.0259973655319811,0.0256133289004875
0.56065,0.0259974560549084,0.0256127773758376
0.5607,0.0259975465018634,0.0256104422630276
0.56075,0.0259976368959025,0.0256066997350727
0.5608,0.0259977272572961,0.0256019611074607
0.56085,0.0259978176021938,0.0255965935586919
0.5609,0.0259979079421753,0.0255909098066898
0.56095,0.0259979982844358,0.0255851778111474
0.561,0.0259980886325259,0.0255795744069288
0.56105,0.0259981790673936,0.0255743133314875
0.5611,0.0259982697010002,0.0255704032759016
0.56115,0.0259983605591603,0.0255689920925787
0.5612,0.025998451606907,0.0255707461655761
0.56125,0.0259985427764357,0.0255756251520424
0.5613,0.0259986339899091,0.0255829306924332
0.56135,0.0259987251757044,0.0255916290040725
0.5614,0.0259988162782229,0.0256005485140265
0.56145,0.0259989072619767,0.0256085995388707
0.5615,0.0259989981113416,0.0256149752556929
0.56155,0.025999088827472,0.0256192105908825
0.5616,0.0259991794237866,0.0256211578843326
0.56165,0.0259992699211049,0.0256207324508925
0.5617,0.0259993603433054,0.0256182351974576
0.56175,0.0259994507137305,0.025614176239812
0.5618,0.0259995410528835,0.0256090350075116
0.56185,0.0259996313770371,0.0256033770040786
0.5619,0.0259997216978054,0.0255975231520527
0.56195,0.025999812022394,0.0255916622338381
0.562,0.0259999023542995,0.0255859382812683
0.56205,0.0259999927792952,0.0255806186273068
0.5621,0.0260000834115616,0.0255765950858003
0.56215,0.026000174276468,0.0255750643722737
0.5622,0.0260002653383603,0.0255767201928814
0.56225,0.0260003565285641,0.0255814699691017
0.5623,0.026000447768221,0.0255886267914764
0.56235,0.0260005389846369,0.0255971195675462
0.5624,0.026000630121149,0.0256057697952609
0.56245,0.026000721141283,0.0256135093793119
0.5625,0.0260008120285291,0.0256195422286371
0.56255,0.0260009027832677,0.0256234255587547
0.5626,0.0260009934182643,0.0256250335472252
0.56265,0.0260010839538336,0.0256244908436069
0.5627,0.0260011744134207,0.0256221024908148
0.56275,0.0260012648200865,0.0256182785286206
0.5628,0.0260013551941052,0.0256134470713081
0.56285,0.0260014455516282,0.0256080443393481
0.5629,0.0260015359042366,0.0256024301244367
0.56295,0.0260016262591256,0.0255968097340766
0.563,0.026001716619846,0.0255913323451207
0.56305,0.0260018070673665,0.0255861560702693
0.5631,0.0260018977136732,0.0255821647886036
0.56315,0.0260019885845824,0.0255805855623392
0.5632,0.0260020796451203,0.0255821409684642
0.56325,0.0260021708274786,0.0255867927811629
0.5633,0.0260022620537549,0.0255938607906886
0.56335,0.0260023532523369,0.0256022905779705
0.5634,0.0260024443676158,0.025610915984769
0.56345,0.0260025353640991,0.0256186244229765
0.5635,0.026002626226163,0.0256246162727677
0.56355,0.0260027169549653,0.0256284503567248
0.5636,0.0260028075639301,0.0256299935127148
0.56365,0.0260028980738825,0.0256292672004245
0.5637,0.0260029885087081,0.0256265747917845
0.56375,0.0260030788917753,0.0256223725393561
0.5638,0.0260031692435473,0.0256171142572805
0.56385,0.0260032595803206,0.0256113872739318
0.5639,0.0260033499137106,0.0256055001355738
0.56395,0.026003440250923,0.025599621964683
0.564,0.026003530595454,0.0255938875728232
0.56405,0.0260036210330995,0.025588490661682
0.5641,0.0260037116780655,0.0255843058449425
0.56415,0.0260038025557231,0.0255825736211835
0.5642,0.0260038936304051,0.0255840165040803
0.56425,0.0260039848334183,0.0255885816991355
0.5643,0.026004076085885,0.0255955508588863
0.56435,0.0260041673150955,0.0256038400094338
0.5644,0.0260042584643768,0.025612273429898
0.56445,0.0260043494972496,0.0256197932735539
0.5645,0.0260044403972039,0.0256256123904493
0.56455,0.0260045311646239,0.0256292884737413
0.5646,0.02600462181228,0.0256306959587926
0.56465,0.0260047123604932,0.0256299755020025
0.5647,0.0260048028327141,0.025627440899621
0.56475,0.0260048932520084,0.0256234880495398
0.5648,0.0260049836386538,0.0256185378752788
0.56485,0.0260050740088041,0.0256129300569638
0.5649,0.0260051643740413,0.0256069594198359
0.56495,0.026005254741561,0.0256009266329656
0.565,0.0260053451149132,0.0255950222869189
0.56505,0.0260054355750879,0.0255894503694243
0.5651,0.0260055262340962,0.0255851811684857
0.56515,0.0260056171177562,0.0255833903353605
0.5652,0.0260057081910814,0.0255847628929563
0.56525,0.0260057993862451,0.0255892293020594
0.5653,0.026005890625326,0.0255961064029108
0.56535,0.0260059818366963,0.0256043294340676
0.5654,0.0260060729647372,0.0256127348974059
0.56545,0.0260061639739518,0.0256204091219732
0.5655,0.0260062548487156,0.0256265724164898
0.56555,0.0260063455901931,0.0256306905778945
0.5656,0.0260064362118111,0.0256325727045138
0.56565,0.0260065267344016,0.0256321893479023
0.5657,0.0260066171818548,0.0256298266776635
0.56575,0.0260067075775223,0.0256259429485501
0.5658,0.0260067979419148,0.0256209925486447
0.56585,0.0260068882913094,0.025615429364564
0.5659,0.0260069786373227,0.0256095867905664
0.56595,0.0260070689871606,0.0256037013372548
0.566,0.026007159344319,0.0255979387944536
0.56605,0.0260072497946159,0.0255925020255758
0.5661,0.0260073404522834,0.0255882652987312
0.56615,0.0260074313426981,0.0255864757799298
0.5662,0.0260075224301718,0.0255878604788555
0.56625,0.0260076136459964,0.0255923702893546
0.5663,0.026007704911275,0.0255992847056629
0.56635,0.0260077961532824,0.0256075189113773
0.5664,0.0260078873153349,0.0256158974603132
0.56645,0.0260079783609484,0.0256233015479825
0.5665,0.0260080692736131,0.0256288952361164
0.56655,0.0260081600537163,0.0256322889386426
0.5666,0.0260082507140341,0.0256333888742775
0.56665,0.026008341274893,0.0256324817122405
0.5667,0.0260084317597495,0.0256299669693857
0.56675,0.0260085221916701,0.0256261322122043
0.5668,0.026008612590944,0.0256213432980352
0.56685,0.0260087029737231,0.0256158785842277
0.5669,0.0260087933515908,0.0256100000343748
0.56695,0.0260088837317428,0.0256040374045459
0.567,0.0260089741177288,0.0255981936472095
0.56705,0.0260090645905595,0.0255926887336455
0.5671,0.0260091552622715,0.0255885268869864
0.56715,0.0260092461586843,0.0255868636038562
0.5672,0.026009337244799,0.0255883695786396
0.56725,0.0260094284527702,0.0255929883655467
0.5673,0.0260095197046575,0.0256000285494006
0.56735,0.026009610928818,0.0256084374861411
0.5674,0.0260097020696227,0.0256170472627707
0.56745,0.0260097930915702,0.0256248300197882
0.5675,0.026009883979037,0.0256309908679021
0.56755,0.026009974733188,0.0256350437880494
0.5676,0.0260100653674584,0.0256368282608471
0.56765,0.0260101559026863,0.0256363604513886
0.5677,0.0260102463627673,0.0256339356662221
0.56775,0.0260103367710581,0.0256300013987417
0.5678,0.0260104271480728,0.0256250066465478
0.56785,0.0260105175100906,0.0256193165533325
0.5679,0.0260106078687291,0.0256132780863725
0.56795,0.0260106982311945,0.0256071709686675
0.568,0.0260107886009822,0.0256011799499577
0.56805,0.0260108790639325,0.0255956448832584
0.5681,0.0260109697343032,0.0255914735679486
0.56815,0.0260110606374683,0.0255898334191028
0.5682,0.0260111517377352,0.0255913967474711
0.56825,0.0260112429663726,0.0255960934024406
0.5683,0.0260113342444644,0.0256031883472992
0.56835,0.0260114254992697,0.0256115922773197
0.5684,0.0260115166740945,0.0256201295866748
0.56845,0.0260116077324561,0.0256278201266332
0.5685,0.0260116986578324,0.0256339449689934
0.56855,0.0260117894506202,0.0256379971862232
0.5686,0.0260118801236008,0.0256398111276857
0.56865,0.0260119706971068,0.0256394574483034
0.5687,0.0260120611946006,0.0256372121571147
0.56875,0.0260121516391532,0.0256335070222033
0.5688,0.0260122420510574,0.0256287812491382
0.56885,0.0260123324464673,0.0256233785730512
0.5689,0.0260124228369672,0.0256175955502454
0.56895,0.0260125132297532,0.0256117401372474
0.569,0.0260126036283748,0.0256060061785246
0.56905,0.0260126941138634,0.025600601774968
0.5691,0.0260127847982807,0.0255965035001377
0.56915,0.026012875707448,0.0255948831805708
0.5692,0.0260129668063537,0.0255964237403813
0.56925,0.0260130580271339,0.025601072477204
0.5693,0.0260131492918292,0.0256081406596761
0.56935,0.0260132405287815,0.0256165745611507
0.5694,0.0260133316823517,0.0256252065782655
0.56945,0.026013422717034,0.0256331166157588
0.5695,0.0260135136172041,0.025639518946115
0.56955,0.0260136043840338,0.0256438748631117
0.5696,0.0260136950309609,0.0256459906507784
0.56965,0.0260137855788543,0.0256457855662506
0.5697,0.0260138760515666,0.0256435465125089
0.56975,0.0260139664724833,0.0256397590853969
0.5698,0.0260140568621223,0.0256348911112976
0.56985,0.026014147236765,0.0256293575578677
0.5699,0.0260142376080303,0.0256235027684443
0.56995,0.0260143279831246,0.0256175877028635
0.57,0.0260144183655431,0.0256117889834425
0.57005,0.0260145088411484,0.0256062935562301
0.5701,0.0260145995242242,0.0256019709980869
0.57015,0.0260146904401463,0.0256000828055543
0.5702,0.0260147815532084,0.0256013650582622
0.57025,0.0260148727946608,0.0256057706496023
0.5703,0.0260149640855682,0.0256125831981107
0.57035,0.0260150553531738,0.025620719511142
0.5704,0.0260151465407734,0.0256290044425656
0.57045,0.0260152376118733,0.0256363908086162
0.5705,0.0260153285499636,0.0256421004151992
0.57055,0.0260154193554382,0.0256456826306437
0.5706,0.0260155100410838,0.0256470066800743
0.57065,0.0260156006272392,0.0256460782010838
0.5707,0.0260156911373724,0.0256431394294748
0.57075,0.0260157815945631,0.0256386988544781
0.5708,0.0260158720190994,0.0256332319363594
0.57085,0.0260159624271419,0.0256271730905046
0.5709,0.0260160528302758,0.0256208734023687
0.57095,0.0260161432356977,0.0256145669196874
0.571,0.0260162336469565,0.0256084150194745
0.57105,0.0260163241451049,0.0256026035771849
0.5711,0.0260164148422294,0.0255980832072259
0.57115,0.0260165057641531,0.0255960387669691
0.5712,0.0260165968758519,0.0255971606736976
0.57125,0.0260166881094431,0.0256014038755585
0.5713,0.0260167793869486,0.0256080785650563
0.57135,0.0260168706366946,0.0256161362081864
0.5714,0.0260169618030322,0.0256244090109501
0.57145,0.0260170528504509,0.0256317096373356
0.5715,0.0260171437633277,0.0256372311211584
0.57155,0.0260172345428346,0.0256405673785907
0.5716,0.0260173252024178,0.0256416062987113
0.57165,0.0260174157629269,0.0256405470949727
0.5717,0.0260175062482704,0.0256376970727764
0.57175,0.026017596681814,0.0256334234841954
0.5718,0.0260176870840787,0.0256281346613246
0.57185,0.0260177774713481,0.0256222116461295
0.5719,0.0260178678552422,0.0256159853229652
0.57195,0.0260179582429674,0.0256097120986815
0.572,0.0260180486380187,0.0256035662762808
0.57205,0.026018139126281,0.0255979129377704
0.5721,0.0260182298220637,0.0255936684011263
0.57215,0.0260183207507435,0.0255919802721755
0.5722,0.0260184118766026,0.0255935062213733
0.57225,0.0260185031308715,0.0255981685075098
0.5723,0.0260185944345957,0.0256052300629079
0.57235,0.0260186857150029,0.0256136010409136
0.5724,0.0260187769153845,0.0256221056344769
0.57245,0.0260188679992361,0.0256297628983089
0.5725,0.0260189589500416,0.025635853247988
0.57255,0.0260190497682044,0.0256398707000117
0.5726,0.0260191404665165,0.0256416502680862
0.57265,0.0260192310653228,0.0256413720026853
0.5727,0.0260193215880967,0.025639374228122
0.57275,0.0260194120579188,0.0256359936300512
0.5728,0.0260195024950889,0.0256316220625123
0.57285,0.0260195929157655,0.0256266146722443
0.5729,0.0260196833315352,0.0256212783090868
0.57295,0.0260197737495945,0.0256158826354201
0.573,0.0260198641734925,0.0256106054711684
0.57305,0.0260199546843024,0.0256056411567552
0.5731,0.0260200453941359,0.0256019367300044
0.57315,0.0260201363288177,0.0256006796828473
0.5732,0.0260202274533113,0.0256025660031469
0.57325,0.0260203186997153,0.0256075473421582
0.5733,0.0260204099900325,0.0256149386113319
0.57335,0.0260205012525739,0.0256236847567433
0.5734,0.0260205924316807,0.0256326183126639
0.57345,0.0260206834918378,0.0256407154156971
0.5735,0.0260207744174222,0.0256471822038529
0.57355,0.0260208652096096,0.0256515317726657
0.5736,0.0260209558818518,0.0256536032538725
0.57365,0.0260210464550043,0.0256535205267474
0.5737,0.0260211369529818,0.0256515779776668
0.57375,0.0260212273991543,0.0256481639448758
0.5738,0.0260213178140466,0.0256436985678402
0.57385,0.0260214082139445,0.0256385163050623
0.5739,0.026021498610469,0.0256329613537478
0.57395,0.0260215890108269,0.0256273201334085
0.574,0.0260216794185128,0.0256217806655437
0.57405,0.0260217699194337,0.0256166748821084
0.5741,0.0260218606279249,0.0256129069715182
0.57415,0.0260219515693647,0.0256116493273472
0.5742,0.0260220427080224,0.0256135797722297
0.57425,0.0260221339751097,0.025618599193463
0.5743,0.0260222252916528,0.0256260180138257
0.57435,0.0260223165848635,0.0256347640201438
0.5744,0.026022407798017,0.025643658166886
0.57445,0.0260224988946101,0.0256515804725176
0.5745,0.0260225898581327,0.0256576931327577
0.57455,0.0260226806889856,0.0256615975378707
0.5746,0.0260227713999662,0.0256631949116158
0.57465,0.0260228620114253,0.025662615484223
0.5747,0.0260229525468278,0.0256601679288808
0.57475,0.0260230430292916,0.0256562751448041
0.5748,0.0260231334790974,0.0256513716714388
0.57485,0.0260232239124101,0.0256458991194061
0.5749,0.0260233143408173,0.0256402203883572
0.57495,0.026023404771516,0.0256345388522601
0.575,0.0260234952080549,0.025629002710514
0.57505,0.026023585731528,0.0256237388047983
0.5751,0.0260236764540722,0.0256195685082698
0.57515,0.0260237674015138,0.0256177671374285
0.5752,0.0260238585388037,0.0256190885532601
0.57525,0.0260239497980219,0.0256234871644394
0.5753,0.0260240411011526,0.0256302928754383
0.57535,0.0260241323764914,0.0256384394855632
0.5754,0.0260242235683691,0.0256467650305738
0.57545,0.0260243146412662,0.025654113069981
0.5755,0.0260244055795602,0.0256596872287949
0.57555,0.0260244963844301,0.0256630775575118
0.5756,0.0260245870693332,0.0256641698110677
0.57565,0.0260246776551313,0.025663162078551
0.5757,0.0260247681657444,0.0256603613412813
0.57575,0.0260248586245477,0.0256561349523994
0.5758,0.0260249490520695,0.0256508914599283
0.57585,0.0260250394645977,0.0256450584152999
0.5759,0.0260251298737545,0.0256389588403569
0.57595,0.0260252202867468,0.0256328258323528
0.576,0.0260253107070688,0.0256268233975718
0.57605,0.0260254012206502,0.0256212797860916
0.5761,0.0260254919418519,0.0256171021466603
0.57615,0.0260255828960535,0.0256154575539481
0.5762,0.0260256740475118,0.025617017846014
0.57625,0.0260257653274194,0.0256216705386315
0.5763,0.0260258566567832,0.0256287351087265
0.57635,0.0260259479627994,0.0256371432244052
0.5764,0.0260260391887328,0.0256457150147471
0.57645,0.0260261302980754,0.0256533684542561
0.5765,0.026026221274317,0.0256592961227129
0.57655,0.0260263121178619,0.0256630647935243
0.5766,0.0260264028415127,0.0256645547075779
0.57665,0.0260264934656262,0.025663900779677
0.5767,0.0260265840136873,0.0256614137473261
0.57675,0.0260266745087903,0.0256574988615732
0.5768,0.0260267649712334,0.0256525817840286
0.57685,0.0260268554171839,0.0256470918844862
0.5769,0.0260269458582304,0.0256413839022916
0.57695,0.0260270363015703,0.0256356686445097
0.577,0.0260271267507518,0.0256300976201134
0.57705,0.0260272172868898,0.0256248216979423
0.5771,0.0260273080221466,0.0256207088987809
0.57715,0.02602739898235,0.0256189994434676
0.5772,0.0260274901324384,0.0256204240265014
0.57725,0.0260275814044731,0.0256249463030459
0.5773,0.0260276727204192,0.0256318868610393
0.57735,0.026027764008557,0.0256401902183199
0.5774,0.0260278552132075,0.0256486901897676
0.57745,0.0260279462988465,0.0256563742149094
0.5775,0.0260280372498516,0.0256624507826474
0.57755,0.0260281280674056,0.0256664293090823
0.5776,0.0260282187649711,0.0256681464112606
0.57765,0.0260283093634168,0.0256676113519445
0.5777,0.0260283998866674,0.0256651183986021
0.57775,0.0260284903581033,0.0256611171391639
0.5778,0.0260285807982563,0.0256560573738244
0.57785,0.0260286712234165,0.0256503966414158
0.5779,0.0260287616452073,0.0256444658044088
0.57795,0.0260288520708357,0.0256384973865009
0.578,0.0260289425037957,0.0256326552208074
